CustomerID,Amount,DeviceBrand,DeviceModel,Fraud,FraudType
3574,4571.97,Apple,iPad Pro 12.9,1,"Fraud Onboarding 
Bot Registerasi"
2254,1647.61,Laptop,Asus ROG,0,Non-Fraud
8280,3769.92,Huawei,P50 Pro,1,"Fraud Onboarding 
Bot Registerasi"
2143,260.59,Oppo,A78,1,"Fraud E-Commerce
Pembayaran Ditunda"
6047,1977.47,Xiaomi,Pad 6,1,"Counterfeit
Skimming ATM"
1996,3487.54,Xiaomi,Pad 6,1,"CNP (Card Not Present)
Phising Data"
4929,2024.19,Custom PC,Windows 10 Office PC,0,Non-Fraud
6558,2296.78,Oppo,A78,0,Non-Fraud
2832,2828.56,Samsung,Galaxy Tab S9,1,"Fraud E-Commerce
Diskon Palsu"
7440,668.4,Apple,iPad Air,0,Non-Fraud
1221,4066.86,Laptop,Lenovo ThinkPad,1,"CNP (Card Not Present)
IP Asing "
7409,1768.18,Huawei,MatePad Pro,1,"CNP (Card Not Present)
Phising Data"
5291,1346.7,Laptop,Acer Aspire,1,"Counterfeit
Modifikasi Chip"
4517,4440.19,Huawei,Mate 40,0,Non-Fraud
4211,4174.8,Huawei,Mate 40,1,"Counterfeit
Cetak Kartu Palsu"
5046,2883.96,Samsung,Galaxy A54,0,Non-Fraud
6246,1314.73,Custom PC,Windows 11 Gaming Rig,1,"Fraud Onboarding 
Bot Registerasi"
6104,380.98,Google,Pixel 6a,1,"CNP (Card Not Present)
Bot Transaksi"
4488,2553.01,Google,Pixel 7,0,Non-Fraud
1021,2630.98,Laptop,Asus ROG,1,"Fraud Onboarding 
Dokumen Curian"
4519,3929.33,Google,Pixel 6a,0,Non-Fraud
3384,4862.21,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
1619,1679.3,Apple,MacBook Air M2,1,"CNP (Card Not Present)
Bot Transaksi"
8914,321.51,Xiaomi,Redmi 13C,1,"CNP (Card Not Present)
Fake Account"
1648,1527.7,Apple,iPhone 14 Pro Max,1,"Fraud Onboarding 
Dokumen Curian"
3594,3765.17,Laptop,HP Pavilion,1,"Fraud Onboarding 
Dokumen Curian"
2912,1899.11,Oppo,Find X5 Pro,0,Non-Fraud
7767,709.62,Xiaomi,Redmi 13C,0,Non-Fraud
9915,285.7,Samsung,Galaxy Z Fold 5,1,"Fraud Onboarding 
Dokumen Curian"
3812,2791.15,Laptop,MSI Stealth,0,Non-Fraud
9147,4627.77,Custom PC,Windows 11 Gaming Rig,1,"CNP (Card Not Present)
Transaksi Berulang"
9554,1798.76,Huawei,MatePad Pro,1,"Counterfeit
Penjualan Kartu Palsu"
4758,2554.25,Apple,iPhone SE,1,"Fraud Onboarding 
Identitas Palsu"
7119,4993.8,Apple,iPhone SE,1,"CNP (Card Not Present)
Bot Transaksi"
8090,203.22,Oppo,A78,0,Non-Fraud
9172,2630.12,Laptop,HP Pavilion,0,Non-Fraud
4770,3402.29,Samsung,Galaxy Tab A8,1,"Counterfeit
Skimming ATM"
3867,3669.92,Realme,C55,0,Non-Fraud
6966,4747.3,Laptop,Lenovo ThinkPad,1,"Counterfeit
Penjualan Kartu Palsu"
4877,1331.76,Custom PC,Windows 10 Office PC,1,"Fraud Onboarding 
Data Duplikat"
8740,4148.32,Laptop,Lenovo ThinkPad,1,"Counterfeit
Skimming ATM"
4268,2043.77,Huawei,P50 Pro,1,"CNP (Card Not Present)
Bot Transaksi"
2146,4467.74,Apple,MacBook Air M2,1,"Counterfeit
Cetak Kartu Palsu"
3584,574.89,Vivo,V27 Pro,0,Non-Fraud
8207,3463.07,Huawei,MatePad Pro,1,"CNP (Card Not Present)
Fake Account"
3971,2759.62,Xiaomi,Pad 6,1,"Fraud Onboarding 
Dokumen Curian"
4831,1608.48,Infinix,Zero Ultra,0,Non-Fraud
3818,356.37,Huawei,Mate 40,1,"Fraud E-Commerce
Diskon Palsu"
1355,215.35,Laptop,Lenovo ThinkPad,0,Non-Fraud
1757,2557.53,Apple,iPhone 12,0,Non-Fraud
6353,1359.24,Apple,MacBook Air M2,0,Non-Fraud
9812,1371.3,Infinix,Zero Ultra,0,Non-Fraud
5363,2076.19,Infinix,Hot 30,1,"Fraud E-Commerce
Ulasan Palsu"
8831,451.21,Realme,C55,0,Non-Fraud
1127,4634.08,Oppo,Reno 8,1,"Counterfeit
Modifikasi Chip"
4556,3236.71,Samsung,Galaxy S23,1,"CNP (Card Not Present)
IP Asing "
3367,1292.53,Huawei,P50 Pro,0,Non-Fraud
8907,4450.79,Laptop,Dell XPS,1,"CNP (Card Not Present)
Phising Data"
3807,1936.46,Samsung,Galaxy Z Fold 5,1,"Fraud E-Commerce
Ulasan Palsu"
5072,3666.25,Custom PC,Windows 10 Office PC,0,Non-Fraud
1370,164.9,Samsung,Galaxy Note 20,0,Non-Fraud
6804,2263.29,Laptop,Lenovo ThinkPad,0,Non-Fraud
7135,129.47,Google,Pixel 6a,0,Non-Fraud
7801,4540.54,Xiaomi,Redmi 13C,0,Non-Fraud
1548,1241.0,Oppo,Reno 8,1,"Fraud E-Commerce
Diskon Palsu"
9524,648.13,Vivo,X90,0,Non-Fraud
6239,159.51,Samsung,Galaxy A54,0,Non-Fraud
8289,3010.37,Vivo,X90,0,Non-Fraud
2842,1693.0,Oppo,A78,1,"Counterfeit
Modifikasi Chip"
1279,487.68,Vivo,Y36,1,"Counterfeit
Skimming ATM"
7444,4952.1,Laptop,MSI Stealth,1,"Fraud Onboarding 
Alamat Palsu"
1644,3017.89,Huawei,Mate 40,1,"CNP (Card Not Present)
Fake Account"
2475,1727.31,Xiaomi,Poco X5,0,Non-Fraud
8656,3551.45,Laptop,Acer Aspire,1,"CNP (Card Not Present)
Bot Transaksi"
9179,2292.68,Samsung,Galaxy Note 20,0,Non-Fraud
7990,248.31,Apple,MacBook Air M2,0,Non-Fraud
1753,3197.98,Oppo,Reno 8,1,"Counterfeit
Cetak Kartu Palsu"
5765,1486.77,Realme,C55,0,Non-Fraud
3341,4287.85,Oppo,Reno 8,1,"Fraud E-Commerce
Refund Fraud"
2942,4849.1,Xiaomi,Mi 11 Ultra,0,Non-Fraud
9153,1186.64,Apple,iPhone 13 Pro,0,Non-Fraud
4597,1272.82,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
3333,3095.47,Apple,iPad Air,0,Non-Fraud
6279,1110.53,Samsung,Galaxy A54,1,"Counterfeit
Penjualan Kartu Palsu"
8048,1153.55,Xiaomi,Mi 11 Ultra,0,Non-Fraud
5936,3769.14,Apple,iPad Air,1,"Fraud E-Commerce
Refund Fraud"
6693,3637.14,Laptop,Acer Aspire,0,Non-Fraud
1784,2287.86,Infinix,Zero Ultra,0,Non-Fraud
5087,1040.75,Laptop,Lenovo ThinkPad,0,Non-Fraud
7717,3182.52,Samsung,Galaxy Z Fold 5,0,Non-Fraud
6577,403.61,Realme,GT Neo 5,1,"Counterfeit
Modifikasi Chip"
5329,554.17,Samsung,Galaxy Note 20,1,"Counterfeit
Penjualan Kartu Palsu"
3092,3013.14,Samsung,Galaxy S23,0,Non-Fraud
9424,4758.99,Custom PC,Windows 11 Gaming Rig,1,"Fraud Onboarding 
Bot Registerasi"
9777,3996.56,Huawei,MatePad Pro,0,Non-Fraud
8836,187.59,Apple,iPhone 12,1,"Fraud Onboarding 
Identitas Palsu"
6393,1926.87,Realme,C55,1,"CNP (Card Not Present)
Transaksi Berulang"
3546,492.24,Huawei,MatePad Pro,0,Non-Fraud
4720,3285.18,Xiaomi,Redmi Note 12,1,"Counterfeit
Penjualan Kartu Palsu"
2577,271.77,Laptop,Acer Aspire,1,"CNP (Card Not Present)
Transaksi Berulang"
7041,2447.5,Laptop,Acer Aspire,1,"Fraud Onboarding 
Bot Registerasi"
3528,4528.7,Realme,C55,0,Non-Fraud
5675,190.1,Huawei,Mate 40,1,"Counterfeit
Skimming ATM"
3488,171.5,Apple,iPhone 14 Pro Max,0,Non-Fraud
6597,3660.65,Custom PC,Windows 11 Gaming Rig,1,"Counterfeit
Cetak Kartu Palsu"
7109,597.86,Infinix,Zero Ultra,1,"Fraud Onboarding 
Dokumen Curian"
5055,2540.38,Xiaomi,Pad 6,0,Non-Fraud
2463,4763.89,Vivo,X90,0,Non-Fraud
1751,977.45,Apple,iPhone 13 Pro,1,"Fraud Onboarding 
Dokumen Curian"
6924,4878.96,Apple,iPhone SE,0,Non-Fraud
3977,1743.67,Huawei,Mate 40,1,"Fraud E-Commerce
Refund Fraud"
1621,1511.51,Samsung,Galaxy Tab A8,0,Non-Fraud
7323,2467.62,Realme,GT Neo 5,1,"CNP (Card Not Present)
Transaksi Berulang"
5288,4531.27,Xiaomi,Redmi 13C,1,"Fraud E-Commerce
Diskon Palsu"
4506,1135.19,Apple,iPad Air,0,Non-Fraud
2853,3651.87,Oppo,A78,1,"CNP (Card Not Present)
IP Asing "
6290,3522.39,Huawei,MatePad Pro,1,"Fraud Onboarding 
Identitas Palsu"
7997,1762.02,Samsung,Galaxy Z Fold 5,0,Non-Fraud
7156,4351.17,Huawei,Mate 40,0,Non-Fraud
7252,3877.76,Laptop,Lenovo ThinkPad,1,"Fraud E-Commerce
Ulasan Palsu"
6368,4058.27,Samsung,Galaxy Tab S9,0,Non-Fraud
4863,649.8,Apple,iPad Pro 12.9,1,"Fraud Onboarding 
Bot Registerasi"
9272,3924.52,Apple,iPhone 12,1,"Counterfeit
Modifikasi Chip"
9314,2677.35,Laptop,MSI Stealth,1,"Fraud Onboarding 
Dokumen Curian"
5446,3595.94,Samsung,Galaxy Tab A8,0,Non-Fraud
6926,1868.1,Apple,iPad Pro 12.9,0,Non-Fraud
1002,1684.54,Apple,iPad Pro 12.9,0,Non-Fraud
5745,2828.19,Vivo,X90,0,Non-Fraud
1136,525.0,Oppo,A78,0,Non-Fraud
7876,517.13,Xiaomi,Redmi 13C,1,"Fraud E-Commerce
Pembayaran Ditunda"
6083,678.7,Samsung,Galaxy Z Fold 5,1,"Fraud E-Commerce
Pesanan Palsu"
8584,4695.9,Xiaomi,Redmi Note 12,0,Non-Fraud
2894,849.59,Huawei,P50 Pro,0,Non-Fraud
7363,4519.36,Apple,iPad Air,0,Non-Fraud
2927,3422.2,Samsung,Galaxy Z Fold 5,0,Non-Fraud
7523,2729.48,Apple,iPad Air,0,Non-Fraud
6932,3279.85,Vivo,Y36,0,Non-Fraud
8860,2058.05,Apple,iPad Pro 12.9,1,"CNP (Card Not Present)
IP Asing "
2120,658.71,Xiaomi,Redmi 13C,1,"Fraud Onboarding 
Identitas Palsu"
5323,1121.19,Vivo,Y36,1,"Fraud E-Commerce
Refund Fraud"
5802,2514.87,Apple,iPad Air,1,"CNP (Card Not Present)
Fake Account"
1086,1934.32,Google,Pixel 6a,0,Non-Fraud
8622,2435.27,Samsung,Galaxy Tab S9,1,"Fraud Onboarding 
Identitas Palsu"
7302,4570.33,Oppo,Find X5 Pro,0,Non-Fraud
7689,4981.33,Samsung,Galaxy Tab A8,1,"Counterfeit
Modifikasi Chip"
8408,860.41,Apple,MacBook Pro M3,1,"CNP (Card Not Present)
Fake Account"
8510,1527.18,Samsung,Galaxy Tab A8,0,Non-Fraud
